symbol,direction,entry_ts,exit_ts,entry_price,exit_price,holding_calendar_days,holding_trading_days,signal_strength_entry,rank_at_entry,gross_return,net_return_10bps_side,net_return_15bps_side,cost_roundtrip_bps,mfe,mae,time_to_mfe_trading_days,time_to_mae_trading_days,max_intradrawdown_from_peak,exit_reason,profitable_net,regime_off_days_during_trade,cadence_label
AUDCHF,LONG,2026-04-28,2026-05-01,0.566993,0.562766,3,3,0.03218,8,-0.007455,-0.009455,-0.010455,20.0,0.006658,-0.021257,3,3,-0.007442,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-04-29,2026-05-01,1.06627,1.061359,2,2,-0.03402,7,0.004606,0.002606,0.001606,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPUSD,SHORT,2026-05-01,2026-05-04,1.35767,1.35308,3,2,-0.02578,8,0.003381,0.001381,0.000381,20.0,0.0,-0.000214,0,2,-0.000295,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2026-05-01,2026-05-04,0.58959,0.58709,3,2,-0.04204,5,0.00424,0.00224,0.00124,20.0,0.0,-0.000153,0,2,-0.001408,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2026-05-04,2026-05-05,0.799622,0.802751,1,1,-0.02571,7,-0.003912,-0.005912,-0.006912,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-05-05,2026-05-07,0.574386,0.571305,2,2,-0.0264,6,0.005363,0.003363,0.002363,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPCHF,SHORT,2026-05-04,2026-05-08,1.060788,1.058363,4,4,-0.02293,8,0.002286,0.000286,-0.000714,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2026-05-08,2026-05-10,0.567713,0.568418,2,1,-0.02274,8,-0.001241,-0.003241,-0.004241,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-05-10,2026-05-11,0.59488,0.59641,1,1,-0.03321,6,-0.002572,-0.004572,-0.005572,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-05-11,2026-05-12,1.058591,1.05643,1,1,-0.02656,7,0.002042,4.2e-05,-0.000958,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2026-05-12,2026-05-13,0.569854,0.570341,1,1,-0.02506,7,-0.000856,-0.002856,-0.003856,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2026-05-13,2026-05-14,0.915703,0.914479,1,1,-0.02385,7,0.001336,-0.000664,-0.001664,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-05-14,2026-05-15,1.050048,1.048338,1,1,-0.02364,8,0.001629,-0.000371,-0.001371,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2026-04-28,2026-05-18,0.78897,0.78446,20,17,-0.04121,5,0.005716,0.003716,0.002716,20.0,0.013866,0.0,11,0,-0.013828,rotated_out_top8,True,0,daily
EURCHF,SHORT,2026-05-15,2026-05-18,0.914635,0.914249,3,2,-0.02132,8,0.000422,-0.001578,-0.002578,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCHF,LONG,2026-05-18,2026-05-19,0.56245,0.560333,1,1,0.02346,7,-0.003764,-0.005764,-0.006764,20.0,0.006051,-0.007842,1,1,0.0,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-05-18,2026-05-19,0.58727,0.58319,1,1,-0.01897,8,0.006947,0.004947,0.003947,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2026-05-19,2026-05-20,0.78879,0.78711,1,1,-0.02492,6,0.00213,0.00013,-0.00087,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCAD,SHORT,2026-05-19,2026-05-20,1.37484,1.37478,1,1,-0.02201,7,4.4e-05,-0.001956,-0.002956,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCHF,LONG,2026-05-20,2026-05-21,0.562697,0.562166,1,1,0.01553,7,-0.000944,-0.002944,-0.003944,20.0,0.00793,-0.010476,1,1,0.0,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-05-20,2026-05-21,0.58666,0.58769,1,1,-0.05212,2,-0.001756,-0.003756,-0.004756,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2026-05-21,2026-05-22,1.37759,1.38185,1,1,-0.01979,8,-0.003092,-0.005092,-0.006092,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2026-05-21,2026-05-25,0.78651,0.78322,4,3,-0.025,6,0.004183,0.002183,0.001183,20.0,0.002505,0.0,3,0,0.0,rotated_out_top8,True,0,daily
EURCHF,SHORT,2026-05-25,2026-05-26,0.911323,0.913608,1,1,-0.01978,8,-0.002507,-0.004507,-0.005507,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2024-10-23,2026-05-27,0.520457,0.464089,581,498,-0.03645,7,0.108305,0.106305,0.105305,20.0,0.132896,-0.001393,334,17,-0.061078,rotated_out_top8,True,175,daily
NZDCAD,SHORT,2026-05-07,2026-05-27,0.811094,0.815522,20,17,-0.02626,7,-0.00546,-0.00746,-0.00846,20.0,0.008711,-0.00076,9,3,-0.010627,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-05-22,2026-05-27,0.58491,0.58908,5,4,-0.01928,8,-0.007129,-0.009129,-0.010129,20.0,0.0,-0.001898,0,3,-0.003864,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-05-27,2026-05-29,1.056908,1.05061,2,2,-0.01973,8,0.005958,0.003958,0.002958,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2026-05-29,2026-06-01,0.566001,0.568077,3,2,-0.02468,7,-0.003667,-0.005667,-0.006667,20.0,0.0,0.0,0,0,-0.00123,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-06-01,2026-06-03,1.058264,1.062037,2,2,-0.01646,8,-0.003565,-0.005565,-0.006565,20.0,0.0,0.0,0,0,-0.002101,rotated_out_top8,False,0,daily
USDCAD,SHORT,2026-06-03,2026-06-04,1.38932,1.39067,1,1,-0.01746,8,-0.000972,-0.002972,-0.003972,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCAD,LONG,2026-02-26,2026-06-09,0.971255,0.980017,103,88,0.02225,8,0.009021,0.007021,0.006021,20.0,0.027676,-0.031372,84,10,-0.024186,rotated_out_top8,True,29,daily
USDCHF,SHORT,2026-05-27,2026-06-09,0.78782,0.7992,13,11,-0.02822,5,-0.014445,-0.016445,-0.017445,20.0,0.007451,-0.008708,4,11,-0.021947,rotated_out_top8,False,0,daily
AUDCHF,LONG,2026-05-26,2026-06-10,0.562968,0.559424,15,13,0.02565,7,-0.006296,-0.008296,-0.009296,20.0,0.011117,-0.016035,8,10,-0.008628,rotated_out_top8,False,0,daily
EURUSD,SHORT,2026-06-09,2026-06-10,1.15344,1.15348,1,1,-0.01448,7,-3.5e-05,-0.002035,-0.003035,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDUSD,LONG,2026-06-10,2026-06-11,0.57927,0.58312,1,1,0.0137,8,0.006646,0.004646,0.003646,20.0,0.006784,-0.001347,1,1,0.0,rotated_out_top8,True,0,daily
USDCAD,SHORT,2026-06-09,2026-06-12,1.39528,1.39882,3,3,-0.01436,8,-0.002537,-0.004537,-0.005537,20.0,0.0,0.0,0,0,-0.001828,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-06-04,2026-06-15,1.059181,1.065824,11,9,-0.01684,8,-0.006272,-0.008272,-0.009272,20.0,0.0,-0.004186,0,8,-0.009064,rotated_out_top8,False,0,daily
EURCHF,SHORT,2026-05-27,2026-06-16,0.915218,0.920807,20,17,-0.02401,7,-0.006107,-0.008107,-0.009107,20.0,0.003769,-0.003551,4,15,-0.013344,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2026-06-12,2026-06-17,0.464874,0.461504,5,4,-0.01514,8,0.007249,0.005249,0.004249,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPCHF,SHORT,2026-06-16,2026-06-17,1.064804,1.063205,1,1,-0.02165,8,0.001502,-0.000498,-0.001498,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-06-17,2026-06-18,0.566899,0.569197,1,1,-0.01732,8,-0.004053,-0.006053,-0.007053,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-06-18,2026-06-22,1.062551,1.071305,4,3,-0.01718,7,-0.008238,-0.010238,-0.011238,20.0,0.0,-0.000481,0,3,-0.005353,rotated_out_top8,False,0,daily
USDCHF,SHORT,2026-06-10,2026-06-25,0.79992,0.81064,15,13,-0.02074,3,-0.013401,-0.015401,-0.016401,20.0,0.006301,-0.012064,5,13,-0.024277,rotated_out_top8,False,0,daily
USDCAD,SHORT,2026-06-22,2026-06-25,1.41583,1.42004,3,3,-0.01587,8,-0.002974,-0.004974,-0.005974,20.0,0.0,-0.003327,0,3,-0.005424,rotated_out_top8,False,0,daily
NZDUSD,LONG,2026-06-25,2026-06-26,0.56417,0.56379,1,1,0.01852,6,-0.000674,-0.002674,-0.003674,20.0,0.003368,-0.001507,1,1,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2026-06-17,2026-06-29,0.919818,0.922376,12,10,-0.01949,7,-0.002781,-0.004781,-0.005781,20.0,0.0,-0.00399,0,4,-0.006853,rotated_out_top8,False,0,daily
NZDCHF,LONG,2026-06-29,2026-06-30,0.456374,0.458843,1,1,0.01088,8,0.005411,0.003411,0.002411,20.0,0.004402,-0.0041,1,1,0.0,rotated_out_top8,True,0,daily
GBPUSD,SHORT,2026-06-26,2026-07-01,1.31968,1.32782,5,4,-0.01943,7,-0.006168,-0.008168,-0.009168,20.0,0.0,-0.001121,0,4,-0.004296,rotated_out_top8,False,0,daily
NZDUSD,LONG,2026-07-01,2026-07-02,0.56736,0.56914,1,1,0.01216,8,0.003137,0.001137,0.000137,20.0,0.002714,-0.002891,1,1,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2026-07-02,2026-07-06,0.80438,0.8051,4,3,-0.01471,8,-0.000895,-0.002895,-0.003895,20.0,0.00046,0.0,3,0,-0.000423,rotated_out_top8,False,0,daily
EURCHF,SHORT,2026-07-06,2026-07-07,0.921123,0.922284,1,1,-0.01582,8,-0.00126,-0.00326,-0.00426,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2026-06-25,2026-07-08,1.13612,1.14209,13,11,-0.01442,8,-0.005255,-0.007255,-0.008255,20.0,0.0,-0.006285,0,9,-0.007033,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-07-07,2026-07-09,0.569515,0.569298,2,2,-0.0214,8,0.000381,-0.001619,-0.002619,20.0,0.0,0.0,0,0,-0.001466,rotated_out_top8,False,0,daily
EURGBP,SHORT,2026-06-30,2026-07-10,0.861363,0.851826,10,9,-0.01471,7,0.011072,0.009072,0.008072,20.0,0.006596,0.0,9,0,-0.000294,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2026-07-08,2026-07-14,0.57142,0.58117,6,5,-0.02125,8,-0.017063,-0.019063,-0.020063,20.0,0.0,-0.006755,0,3,-0.008628,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-07-10,2026-07-15,0.571177,0.573237,5,4,-0.02438,7,-0.003606,-0.005606,-0.006606,20.0,0.0,0.0,0,0,-0.008005,rotated_out_top8,False,0,daily
EURGBP,SHORT,2026-07-14,2026-07-19,0.852793,0.84992,5,4,-0.01921,8,0.003369,0.001369,0.000369,20.0,0.000167,0.0,3,0,-0.003554,rotated_out_top8,True,0,daily
CADCHF,SHORT,2026-07-19,2026-07-21,0.576656,0.576094,2,2,-0.02071,7,0.000976,-0.001024,-0.002024,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURGBP,SHORT,2026-07-21,2026-07-28,0.852262,0.856951,7,6,-0.01898,8,-0.005503,-0.007503,-0.008503,20.0,0.0,-0.000106,0,5,-0.003776,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-07-15,2026-07-29,0.58465,0.5801,14,12,-0.03107,6,0.007782,0.005782,0.004782,20.0,0.008313,0.0,12,0,-0.004156,rotated_out_top8,True,0,daily
CADCHF,SHORT,2026-07-28,2026-07-30,0.580886,0.57508,2,2,-0.02224,8,0.009996,0.007996,0.006996,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
EURGBP,SHORT,2026-07-29,2026-07-30,0.857872,0.856062,1,1,-0.02089,7,0.002109,0.000109,-0.000891,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDUSD,LONG,2026-07-30,2026-07-31,0.58738,0.58887,1,1,0.02502,7,0.002537,0.000537,-0.000463,20.0,0.001515,-0.013705,1,1,0.0,rotated_out_top8,True,0,daily
NZDCAD,LONG,2026-07-30,2026-08-03,0.822984,0.823858,4,3,0.02725,5,0.001062,-0.000938,-0.001938,20.0,0.006962,-0.015169,2,1,0.0,rotated_out_top8,False,0,daily
NZDCHF,LONG,2026-08-03,2026-08-04,0.475289,0.475293,1,1,0.02097,6,8e-06,-0.001992,-0.002992,20.0,0.008604,-0.00684,1,1,0.0,rotated_out_top8,False,0,daily
NZDUSD,LONG,2026-08-04,2026-08-06,0.58747,0.58668,2,2,0.01412,8,-0.001345,-0.003345,-0.004345,20.0,0.003575,-0.002655,1,2,0.0,rotated_out_top8,False,0,daily
NZDCHF,LONG,2026-08-06,2026-08-07,0.476601,0.476114,1,1,0.01253,8,-0.001023,-0.003023,-0.004023,20.0,0.006232,-0.00899,1,1,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-08-07,2026-08-10,0.579577,0.581186,3,2,-0.01278,8,-0.002776,-0.004776,-0.005776,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCHF,LONG,2026-08-10,2026-08-12,0.476691,0.476473,2,2,0.01239,8,-0.000456,-0.002456,-0.003456,20.0,0.003921,-0.005065,2,1,0.0,rotated_out_top8,False,0,daily
GBPUSD,SHORT,2026-08-12,2026-08-14,1.34968,1.35333,2,2,-0.01509,8,-0.002704,-0.004704,-0.005704,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2026-08-14,2026-08-19,0.586181,0.57765,5,4,-0.01458,8,0.014554,0.012554,0.011554,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2026-08-19,2026-08-20,0.59346,0.59523,1,1,-0.02248,6,-0.002983,-0.004983,-0.005983,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURGBP,SHORT,2026-07-31,2026-08-21,0.85521,0.855783,21,18,-0.01915,8,-0.00067,-0.00267,-0.00367,20.0,0.0,-0.001112,0,8,-0.005031,rotated_out_top8,False,0,daily
BTCUSD,SHORT,2025-12-30,2026-08-24,88408.99,77043.24,237,238,-0.1,1,0.128559,0.126559,0.125559,20.0,0.319196,-0.075602,183,17,-0.223756,end_of_data,True,62,daily
AUDUSD,LONG,2026-01-27,2026-08-24,0.69963,0.71642,209,180,0.01578,8,0.023998,0.021998,0.020998,20.0,0.040136,-0.023355,86,54,-0.053185,end_of_data,True,53,daily
AUDNZD,LONG,2026-03-02,2026-08-24,1.194534,1.19935,175,151,0.02391,8,0.004032,0.002032,0.001032,20.0,0.041393,-0.023786,32,2,-0.029021,end_of_data,True,29,daily
AUDCAD,LONG,2026-06-11,2026-08-24,0.984628,0.988079,74,64,0.01699,7,0.003505,0.001505,0.000505,20.0,0.014751,-0.014181,6,42,-0.016036,end_of_data,True,0,daily
AUDCHF,LONG,2026-06-15,2026-08-24,0.561808,0.573365,70,61,0.02167,8,0.020572,0.018572,0.017572,20.0,0.031298,-0.018627,57,16,-0.017946,end_of_data,True,0,daily
EURUSD,SHORT,2026-07-09,2026-08-24,1.14329,1.16789,46,40,-0.02442,6,-0.021517,-0.023517,-0.024517,20.0,0.002913,-0.021289,15,40,-0.027832,end_of_data,False,0,daily
NZDCAD,LONG,2026-08-20,2026-08-24,0.82031,0.823845,4,4,0.02088,7,0.004309,0.002309,0.001309,20.0,0.006474,-0.005497,3,1,-0.000459,end_of_data,True,0,daily
NZDCHF,LONG,2026-08-21,2026-08-24,0.479027,0.478063,3,3,0.02618,7,-0.002013,-0.004013,-0.005013,20.0,0.002409,-0.00841,1,1,-0.002013,end_of_data,False,0,daily
